Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
210	 0.007401	 0.007177	 0.000100	 0.000000	 0.000079	1.159072	 1.127331	 0.014045	 0.000000	 0.009003
211	 0.007011	 0.006883	 0.000044	 0.000000	 0.000044	1.166083	 1.134214	 0.014089	 0.000000	 0.009047
212	 0.007024	 0.006732	 0.000127	 0.000000	 0.000096	1.173107	 1.140946	 0.014216	 0.000000	 0.009143
213	 0.006512	 0.006316	 0.000074	 0.000000	 0.000055	1.179619	 1.147262	 0.014290	 0.000000	 0.009198
214	 0.007580	 0.007402	 0.000088	 0.000000	 0.000044	1.187199	 1.154664	 0.014378	 0.000000	 0.009242
215	 0.007127	 0.006904	 0.000103	 0.000000	 0.000072	1.194326	 1.161568	 0.014481	 0.000000	 0.009314
216	 0.006954	 0.006764	 0.000062	 0.000000	 0.000062	1.201280	 1.168332	 0.014543	 0.000000	 0.009376
217	 0.006962	 0.006777	 0.000092	 0.000000	 0.000045	1.208242	 1.175109	 0.014635	 0.000000	 0.009421
218	 0.006156	 0.005957	 0.000097	 0.000000	 0.000053	1.214398	 1.181066	 0.014732	 0.000000	 0.009474
219	 0.006055	 0.005937	 0.000040	 0.000000	 0.000028	1.220453	 1.187003	 0.014772	 0.000000	 0.009502
220	 0.007480	 0.007347	 0.000043	 0.000000	 0.000033	1.227933	 1.194350	 0.014815	 0.000000	 0.009535
221	 0.006197	 0.005982	 0.000092	 0.000000	 0.000050	1.234130	 1.200332	 0.014907	 0.000000	 0.009585
